1,number_of_matches,average,sum,reads_ratio,all_sum,all_ratio,product
NC_019701_1762171_1763645,1.0,40.0,40.0,0.00030826140567200987,0.4932182490752158,9.128650666605939e-10,0.5263157894736842
gi|313843970|ref|NC_014766.1|_Ostreococcus_lucimarinus_virus_OlV1__complete_genome,1.0,40.0,40.0,0.00030826140567200987,0.4932182490752158,9.128650666605939e-10,0.5263157894736842
gi|209978775|ref|NC_011423.1|_Adoxophyes_orana_nucleopolyhedrovirus__complete_genome,1.0,40.0,40.0,0.00030826140567200987,0.4932182490752158,9.128650666605939e-10,0.5263157894736842
gi|22550317|ref|NC_004123.1|_Sweet_potato_chlorotic_stunt_virus_RNA_1__complete_genome,1.0,39.0,39.0,0.00030826140567200987,0.468865598027127,8.677923539942272e-10,0.513157894736842
L14326,1.0,39.0,39.0,0.00030826140567200987,0.468865598027127,8.677923539942272e-10,0.513157894736842
gi|22123916|ref|NC_004092.1|_Hollyhock_leaf_crumple_virus_satellite_DNA__complete_genome,1.0,39.0,39.0,0.00030826140567200987,0.468865598027127,8.677923539942272e-10,0.513157894736842
gi|255987650|ref|NC_013110.1|_Primula_malacoides_virus_China_Mar2007_RNA_2__complete_genome,1.0,39.0,39.0,0.00030826140567200987,0.468865598027127,8.677923539942272e-10,0.513157894736842
AF182833,1.0,39.0,39.0,0.00030826140567200987,0.468865598027127,8.677923539942272e-10,0.513157894736842
NC_014248_830919_832396,1.0,39.0,39.0,0.00030826140567200987,0.468865598027127,8.677923539942272e-10,0.513157894736842
NC_010001_15754_17276,1.0,39.0,39.0,0.00030826140567200987,0.468865598027127,8.677923539942272e-10,0.513157894736842
NC_021555_151582_153152,1.0,39.0,39.0,0.00030826140567200987,0.468865598027127,8.677923539942272e-10,0.513157894736842
